,Zillow URL,Address,Price,Latitude,Longitude,Zestimate,Year Built,Garage,Beds,Baths,Sqft
125,https://www.zillow.com/homedetails/9270-Birch-St-Thornton-CO-80229/13006211_zpid/,"9270 Birch St, Thornton, CO 80229",389999.00,39.86389923,-104.9351807,"$400,721 ",1981,2,3,2,1320
126,https://www.zillow.com/homedetails/8369-Dove-Ridge-Way-Parker-CO-80134/52459129_zpid/,"8369 Dove Ridge Way, Parker, CO 80134",475000.00,39.56568909,-104.8051682,"$491,153 ",2001,2,4,3,2026
127,https://www.zillow.com/homedetails/8871-W-Yale-Ave-Lakewood-CO-80227/13790998_zpid/,"8871 W Yale Ave, Lakewood, CO 80227",260000.00,39.657461,-105.114764,"$283,869 ",1982,1,1,1,832
128,https://www.zillow.com/homedetails/2244-S-Stuart-St-Denver-CO-80219/13381997_zpid/,"2244 S Stuart St, Denver, CO 80219",625000.00,39.6758728,-105.04245,"$451,507 ",1955,0,4,3,2482
129,https://www.zillow.com/homedetails/16282-Bluebell-Pl-Parker-CO-80134/13464776_zpid/,"16282 Bluebell Pl, Parker, CO 80134",495000.00,39.56187057,-104.8007278,"$455,975 ",1996,2,4,4,1762
130,https://www.zillow.com/homedetails/3746-N-Adams-St-Denver-CO-80205/13302670_zpid/,"3746 N Adams St, Denver, CO 80205",292500.00,39.76892471,-104.9483566,"$368,212 ",1950,0,2,1,861
131,https://www.zillow.com/homedetails/1336-Scrub-Oak-Cir-Boulder-CO-80305/13186278_zpid/,"1336 Scrub Oak Cir, Boulder, CO 80305",847500.00,39.9752388,-105.2624435,"$950,074 ",1971,2,4,2,1713
132,https://www.zillow.com/homedetails/165-S-Harrison-St-Denver-CO-80209/247391911_zpid/,"165 S Harrison St, Denver, CO 80209",770000.00,39.728638,-104.913632,"$751,699 ",2015,2,3,4,1948
133,https://www.zillow.com/homedetails/1235-Meadow-Sweet-Rd-Golden-CO-80401/13763899_zpid/,"1235 Meadow Sweet Rd, Golden, CO 80401",1100000.00,39.73615646,-105.1489334,"$748,031 ",1940,2,4,2,3272
134,https://www.zillow.com/homedetails/1199-S-Alcott-St-Denver-CO-80219/13365427_zpid/,"1199 S Alcott St, Denver, CO 80219",505000.00,39.69498444,-105.0168076,"$335,114 ",1954,0,4,2,1608
135,https://www.zillow.com/homedetails/1812-S-Hazel-Ct-Denver-CO-80219/13366163_zpid/,"1812 S Hazel Ct, Denver, CO 80219",450000.00,39.716077,-104.98345,"$496,640 ",1948,3,3,2,2530
136,https://www.zillow.com/homedetails/9280-Wigham-St-Denver-CO-80229/12985418_zpid/,"9280 Wigham St, Denver, CO 80229",350000.00,39.86481476,-104.9538574,"$388,763 ",1956,0,3,2,1093
137,https://www.zillow.com/homedetails/11312-Belle-Meade-Dr-Conifer-CO-80433/13840903_zpid/,"11312 Belle Meade Dr, Conifer, CO 80433",2499000.00,39.511716,-105.313754,"$1,568,816 ",2005,3,4,6,5888
138,https://www.zillow.com/homedetails/2521-S-Wolff-St-Denver-CO-80219/13382758_zpid/,"2521 S Wolff St, Denver, CO 80219",500000.00,39.686134,-105.025035,"$485,810 ",1955,2,4,2,1337
139,https://www.zillow.com/homedetails/9938-W-Cornell-Pl-Lakewood-CO-80227/13796830_zpid/,"9938 W Cornell Pl, Lakewood, CO 80227",325000.00,39.66130066,-105.10923,"$354,770 ",1982,0,3,3,1404
140,https://www.zillow.com/homedetails/2998-Marshall-Ct-Wheat-Ridge-CO-80214/13738262_zpid/,"2998 Marshall Ct, Wheat Ridge, CO 80214",985000.00,39.75959015,-105.0679779,"$923,534 ",1922,6,5,4,3896
141,https://www.zillow.com/homedetails/2032-W-101st-Ave-Thornton-CO-80260/12975302_zpid/,"2032 W 101st Ave, Thornton, CO 80260",300000.00,39.882496,-105.015088,"$317,437 ",1973,2,3,3,1334
142,https://www.zillow.com/homedetails/3054-S-Estes-Ct-Lakewood-CO-80227/13796321_zpid/,"3054 S Estes Ct, Lakewood, CO 80227",637000.00,39.66090775,-105.0958633,"$615,862 ",1977,2,4,3,3566
143,https://www.zillow.com/homedetails/101-S-Downing-St-APT-1-Denver-CO-80209/13347359_zpid/,"101 S Downing St APT 1, Denver, CO 80209",634900.00,39.71446991,-104.9737244,"$583,919 ",1909,1,2,3,1417
144,https://www.zillow.com/homedetails/7226-Bellcove-Trl-Castle-Rock-CO-80108/306060272_zpid/,"7226 Bellcove Trl, Castle Rock, CO 80108",1175000.00,39.44350052,-104.8522873,,2021,3,3,4,2805
145,https://www.zillow.com/homedetails/164-Coyote-St-Bennett-CO-80102/2071245206_zpid/,"164 Coyote St, Bennett, CO 80102",448305.00,39.7549,-104.4508,,2021,2,3,3,2222
146,https://www.zillow.com/homedetails/2133-Ridge-Dr-Broomfield-CO-80020/249259226_zpid/,"2133 Ridge Dr, Broomfield, CO 80020",455000.00,39.929063,-105.079268,"$459,948 ",1975,2,4,2,1777
147,https://www.zillow.com/homedetails/11766-Ash-St-Thornton-CO-80233/13002166_zpid/,"11766 Ash St, Thornton, CO 80233",420000.00,39.90942764,-104.9367218,"$449,741 ",1978,2,4,2,2080
148,https://www.zillow.com/homedetails/1352-Hart-Ln-Elizabeth-CO-80107/306758464_zpid/,"1352 Hart Ln, Elizabeth, CO 80107",684228.00,39.4361,-104.6439,"$498,220 ",2021,3,4,3,2525
149,https://www.zillow.com/homedetails/24047-E-Kettle-Pl-Aurora-CO-80016/58886203_zpid/,"24047 E Kettle Pl, Aurora, CO 80016",635000.00,39.578861,-104.729532,"$606,682 ",2003,3,4,3,2549
150,https://www.zillow.com/homedetails/2578-Foothills-Canyon-Ct-Highlands-Ranch-CO-80129/13439326_zpid/,"2578 Foothills Canyon Ct, Highlands Ranch, CO 80129",500000.00,39.54205704,-105.0190506,"$496,241 ",1998,2,4,3,1807
151,https://www.zillow.com/homedetails/1017-S-Emerson-St-Denver-CO-80209/13354349_zpid/,"1017 S Emerson St, Denver, CO 80209",995000.00,39.716077,-104.98345,"$1,184,663 ",1906,1,3,3,2704
152,https://www.zillow.com/homedetails/2301-Dogwood-Cir-Erie-CO-80516/68058113_zpid/,"2301 Dogwood Cir, Erie, CO 80516",479900.00,40.00853348,-105.0142517,"$509,194 ",2004,2,3,4,2104
153,https://www.zillow.com/homedetails/413-Saint-Ida-Cir-Lafayette-CO-80026/109683993_zpid/,"413 Saint Ida Cir, Lafayette, CO 80026",795000.00,39.99507523,-105.09655,"$794,005 ",2012,2,4,3,2650
154,https://www.zillow.com/homedetails/10378-Mica-Way-Parker-CO-80134/13468902_zpid/,"10378 Mica Way, Parker, CO 80134",679900.00,39.547047,-104.797687,"$685,793 ",1990,3,5,4,3475
155,https://www.zillow.com/homedetails/208-Seven-Hills-Dr-Boulder-CO-80302/13196331_zpid/,"208 Seven Hills Dr, Boulder, CO 80302",1695000.00,40.03023529,-105.3189926,"$1,883,616 ",1995,3,3,4,3827
156,https://www.zillow.com/homedetails/3303-W-Centennial-Ave-Littleton-CO-80123/13152752_zpid/,"3303 W Centennial Ave, Littleton, CO 80123",450000.00,39.615417,-105.018903,"$443,859 ",1956,2,3,1,1120
157,https://www.zillow.com/homedetails/19075-E-57th-Ave-APT-C-Denver-CO-80249/68050810_zpid/,"19075 E 57th Ave APT C, Denver, CO 80249",299000.00,39.80304337,-104.7681656,"$292,906 ",2005,0,2,2,1100
158,https://www.zillow.com/homedetails/4749-E-Iliff-Ave-Denver-CO-80222/318398792_zpid/,"4749 E Iliff Ave, Denver, CO 80222",589000.00,39.67537689,-104.932045,"$615,866 ",2021,2,3,4,1604
159,https://www.zillow.com/homedetails/3133-Kitten-Tails-Way-Evergreen-CO-80439/2146858100_zpid/,"3133 Kitten Tails Way, Evergreen, CO 80439",850000.00,39.659256,-105.29463,,2004,2,4,4,3534
160,https://www.zillow.com/homedetails/4751-E-Iliff-Ave-Denver-CO-80222/318398791_zpid/,"4751 E Iliff Ave, Denver, CO 80222",589000.00,39.6753006,-104.932045,"$455,097 ",2021,2,3,4,1604
161,https://www.zillow.com/homedetails/4753-E-Iliff-Ave-Denver-CO-80222/318398790_zpid/,"4753 E Iliff Ave, Denver, CO 80222",599000.00,39.67526627,-104.932045,"$627,720 ",2021,2,3,3,1582
162,https://www.zillow.com/homedetails/11657-W-71st-Dr-Arvada-CO-80004/13718629_zpid/,"11657 W 71st Dr, Arvada, CO 80004",500000.00,39.81729,-105.099184,"$525,412 ",1970,0,5,2,1596
163,https://www.zillow.com/homedetails/3957-Costillo-Ct-Brighton-CO-80601/295025409_zpid/,"3957 Costillo Ct, Brighton, CO 80601",500000.00,39.98267365,-104.7719727,"$512,042 ",2018,3,3,3,2439
164,https://www.zillow.com/homedetails/15392-E-Louisiana-Ave-Aurora-CO-80017/13071041_zpid/,"15392 E Louisiana Ave, Aurora, CO 80017",350000.00,39.69264221,-104.8082962,"$368,220 ",1982,2,2,3,1432
165,https://www.zillow.com/homedetails/1118-Salem-St-Aurora-CO-80011/13032431_zpid/,"1118 Salem St, Aurora, CO 80011",360000.00,39.7336998,-104.8417282,"$389,456 ",1952,1,3,2,1709
166,https://www.zillow.com/homedetails/773-S-Pennsylvania-St-Denver-CO-80209/13356277_zpid/,"773 S Pennsylvania St, Denver, CO 80209",995000.00,39.70256042,-104.9818954,"$995,527 ",1905,2,3,3,1968
167,https://www.zillow.com/homedetails/4747-E-Iliff-Ave-Denver-CO-80222/318398793_zpid/,"4747 E Iliff Ave, Denver, CO 80222",599000.00,39.67541122,-104.9320068,"$655,280 ",2021,2,3,3,1585
168,https://www.zillow.com/homedetails/1533-S-Sherman-St-Denver-CO-80210/13369322_zpid/,"1533 S Sherman St, Denver, CO 80210",825000.00,39.68870926,-104.9854355,"$801,819 ",1910,3,4,2,2150
169,https://www.zillow.com/homedetails/6536-Upham-St-Arvada-CO-80003/13715643_zpid/,"6536 Upham St, Arvada, CO 80003",475000.00,39.81492233,-105.0778656,"$506,461 ",1957,1,3,1,1544
170,https://www.zillow.com/homedetails/13146-W-Green-Mountain-Dr-Lakewood-CO-80228/13779101_zpid/,"13146 W Green Mountain Dr, Lakewood, CO 80228",540000.00,39.657461,-105.114764,"$536,860 ",1971,2,3,2,1918
171,https://www.zillow.com/homedetails/16261-E-Warner-Pl-Denver-CO-80239/303877611_zpid/,"16261 E Warner Pl, Denver, CO 80239",345000.00,39.78246307,-104.7983704,"$346,176 ",2018,2,3,3,1538
172,https://www.zillow.com/homedetails/10231-Democrat-Rd-Parker-CO-80134/13478145_zpid/,"10231 Democrat Rd, Parker, CO 80134",2500000.00,39.450623,-104.701694,"$1,652,212 ",2006,3,5,6,7981
173,https://www.zillow.com/homedetails/300-W-Caley-Dr-Littleton-CO-80120/13157660_zpid/,"300 W Caley Dr, Littleton, CO 80120",545000.00,39.60211182,-104.9909897,"$544,059 ",1960,2,4,3,2631
174,https://www.zillow.com/homedetails/3400-E-Willamette-Ln-Greenwood-Village-CO-80121/99647219_zpid/,"3400 E Willamette Ln, Greenwood Village, CO 80121",4995000.00,39.62002945,-104.9475632,"$3,701,168 ",1986,3,5,7,11858
175,https://www.zillow.com/homedetails/73-Glenmoor-Dr-Cherry-Hills-Village-CO-80113/13149686_zpid/,"73 Glenmoor Dr, Cherry Hills Village, CO 80113",3500000.00,39.6307869,-104.9441299,"$2,744,443 ",1995,4,6,8,8725
176,https://www.zillow.com/homedetails/1221-Alton-St-Aurora-CO-80010/13036362_zpid/,"1221 Alton St, Aurora, CO 80010",410000.00,39.73605347,-104.8826675,"$387,034 ",1955,0,3,2,2016
177,https://www.zillow.com/homedetails/3820-S-Grant-St-Englewood-CO-80113/13142763_zpid/,"3820 S Grant St, Englewood, CO 80113",520000.00,39.64723969,-104.9838638,"$559,690 ",1940,2,3,2,1860
178,https://www.zillow.com/homedetails/7432-E-Jamison-Cir-Centennial-CO-80112/13141083_zpid/,"7432 E Jamison Cir, Centennial, CO 80112",630000.00,39.57697678,-104.9033966,"$672,857 ",1978,2,3,3,2550
179,https://www.zillow.com/homedetails/2784-S-Jebel-Way-Aurora-CO-80013/87624490_zpid/,"2784 S Jebel Way, Aurora, CO 80013",510000.00,39.66617966,-104.7516327,"$559,856 ",2007,2,4,3,3354
180,https://www.zillow.com/homedetails/4691-S-Fraser-Cir-UNIT-E-Aurora-CO-80015/2071249080_zpid/,"4691 S Fraser Cir UNIT E, Aurora, CO 80015",245000.00,39.645374,-104.80143,,1982,0,1,2,1029
181,https://www.zillow.com/homedetails/2010-S-Knox-Ct-Denver-CO-80219/109686602_zpid/,"2010 S Knox Ct, Denver, CO 80219",400000.00,39.67987823,-105.0317764,"$400,421 ",1949,1,3,2,1029
182,https://www.zillow.com/homedetails/14219-Double-Dutch-Cir-Parker-CO-80134/119232085_zpid/,"14219 Double Dutch Cir, Parker, CO 80134",775000.00,39.547047,-104.797687,"$766,034 ",2015,3,5,4,3893
183,https://www.zillow.com/homedetails/8540-W-88th-Pl-Westminster-CO-80021/13688930_zpid/,"8540 W 88th Pl, Westminster, CO 80021",375000.00,39.85657501,-105.0924149,"$444,156 ",1972,1,3,2,984
184,https://www.zillow.com/homedetails/1674-S-Madison-St-Denver-CO-80210/13373602_zpid/,"1674 S Madison St, Denver, CO 80210",695000.00,39.68627167,-104.9461899,"$653,221 ",1950,1,2,1,791
185,https://www.zillow.com/homedetails/14560-S-Elk-Creek-Rd-Pine-CO-80470/13845355_zpid/,"14560 S Elk Creek Rd, Pine, CO 80470",515000.00,39.448514,-105.35162,"$347,998 ",1940,2,3,2,2281
186,https://www.zillow.com/homedetails/6043-Willowbrook-Dr-Morrison-CO-80465/13800673_zpid/,"6043 Willowbrook Dr, Morrison, CO 80465",2500000.00,39.60707,-105.16989,"$1,830,063 ",2001,5,5,5,7343
187,https://www.zillow.com/homedetails/1185-S-Oneida-St-APT-B-Denver-CO-80224/13407561_zpid/,"1185 S Oneida St APT B, Denver, CO 80224",290000.00,39.728638,-104.913632,"$318,575 ",1973,1,2,3,1434
188,https://www.zillow.com/homedetails/4874-Jasper-Ct-Denver-CO-80239/52963561_zpid/,"4874 Jasper Ct, Denver, CO 80239",365000.00,39.779503,-104.807285,"$367,030 ",2000,1,3,2,1248
189,https://www.zillow.com/homedetails/19539-E-Creekside-Dr-Parker-CO-80134/13475626_zpid/,"19539 E Creekside Dr, Parker, CO 80134",450000.00,39.47314,-104.77385,"$477,126 ",1993,2,4,3,2405
190,https://www.zillow.com/homedetails/6574-High-Cir-Morrison-CO-80465/13800424_zpid/,"6574 High Cir, Morrison, CO 80465",825000.00,39.597767,-105.252693,"$906,574 ",1983,6,4,3,3146
191,https://www.zillow.com/homedetails/15255-W-Auburn-Ave-Lakewood-CO-80228/108389370_zpid/,"15255 W Auburn Ave, Lakewood, CO 80228",925900.00,39.699091,-105.13928,"$881,422 ",2013,2,4,3,3298
192,https://www.zillow.com/homedetails/5203-S-Ironton-Way-Englewood-CO-80111/13124339_zpid/,"5203 S Ironton Way, Englewood, CO 80111",1225000.00,39.622048,-104.863955,"$1,244,108 ",1981,2,5,4,4317
193,https://www.zillow.com/homedetails/850-E-Radcliff-Ave-Englewood-CO-80113/61208955_zpid/,"850 E Radcliff Ave, Englewood, CO 80113",4350000.00,39.62666,-104.969824,"$3,396,638 ",1987,3,6,7,9272
194,https://www.zillow.com/homedetails/10461-Truckee-St-UNIT-C-Commerce-City-CO-80022/68572986_zpid/,"10461 Truckee St UNIT C, Commerce City, CO 80022",340000.00,39.888411,-104.778983,"$363,559 ",2005,2,3,3,1659
195,https://www.zillow.com/homedetails/23566-Currant-Dr-Golden-CO-80401/13754965_zpid/,"23566 Currant Dr, Golden, CO 80401",1247500.00,39.702413,-105.254867,"$1,343,795 ",1978,2,5,4,4400
196,https://www.zillow.com/homedetails/8383-Bijou-Creek-Ave-Lone-Tree-CO-80124/331678049_zpid/,"8383 Bijou Creek Ave, Lone Tree, CO 80124",608400.00,39.4989,-105.034,,2021,2,4,3,2302
197,https://www.zillow.com/homedetails/31598-Niakwa-Rd-Evergreen-CO-80439/13804687_zpid/,"31598 Niakwa Rd, Evergreen, CO 80439",575000.00,39.582093,-105.37108,"$643,010 ",1987,2,3,3,2167
198,https://www.zillow.com/homedetails/7474-E-Arkansas-Ave-APT-2405-Denver-CO-80231/13045625_zpid/,"7474 E Arkansas Ave APT 2405, Denver, CO 80231",365000.00,39.71797,-104.907613,"$364,915 ",1985,1,3,4,1964
199,https://www.zillow.com/homedetails/3162-Vaughn-St-Aurora-CO-80011/13018472_zpid/,"3162 Vaughn St, Aurora, CO 80011",400000.00,39.742858,-104.821385,"$430,104 ",1959,1,4,2,1176
200,https://www.zillow.com/homedetails/10444-Skyreach-Way-Highlands-Ranch-CO-80126/97862206_zpid/,"10444 Skyreach Way, Highlands Ranch, CO 80126",1495000.00,39.556806,-105.020905,"$1,308,662 ",2011,3,5,5,4640
201,https://www.zillow.com/homedetails/10609-Clarkeville-Way-Parker-CO-80134/13467998_zpid/,"10609 Clarkeville Way, Parker, CO 80134",689900.00,39.547047,-104.797687,"$684,573 ",2000,3,6,6,5260
202,https://www.zillow.com/homedetails/1811-S-Quebec-Way-APT-196-Denver-CO-80231/13410722_zpid/,"1811 S Quebec Way APT 196, Denver, CO 80231",245000.00,39.71797,-104.907613,"$254,143 ",1983,0,2,1,870
203,https://www.zillow.com/homedetails/10566-Cherokee-Ln-Parker-CO-80138/13477341_zpid/,"10566 Cherokee Ln, Parker, CO 80138",850000.00,39.495369,-104.719706,"$862,738 ",1982,4,3,3,3264
205,https://www.zillow.com/homedetails/1704-Kenton-St-Aurora-CO-80010/13021302_zpid/,"1704 Kenton St, Aurora, CO 80010",379900.00,39.742858,-104.821385,"$365,423 ",1947,0,3,2,950
206,https://www.zillow.com/homedetails/3647-S-Fundy-Way-Aurora-CO-80013/13093089_zpid/,"3647 S Fundy Way, Aurora, CO 80013",439900.00,39.645374,-104.80143,"$467,676 ",1984,2,4,3,2041
207,https://www.zillow.com/homedetails/2590-S-Birch-St-Denver-CO-80222/13413523_zpid/,"2590 S Birch St, Denver, CO 80222",450000.00,39.633092,-104.887052,"$551,190 ",1953,0,4,2,1340
208,https://www.zillow.com/homedetails/246-Dianna-Dr-Littleton-CO-80124/13451974_zpid/,"246 Dianna Dr, Littleton, CO 80124",410000.00,39.557554,-104.89087,"$481,352 ",1974,2,4,2,882
209,https://www.zillow.com/homedetails/1011-S-Miller-Way-Lakewood-CO-80226/13775201_zpid/,"1011 S Miller Way, Lakewood, CO 80226",320000.00,39.699091,-105.13928,"$340,780 ",1972,0,3,2,1215
210,https://www.zillow.com/homedetails/5035-Old-Schoolhouse-Rd-Parker-CO-80134/13481298_zpid/,"5035 Old Schoolhouse Rd, Parker, CO 80134",475000.00,39.435151,-104.764876,"$528,139 ",2002,2,3,3,1924
211,https://www.zillow.com/homedetails/574-Iola-St-Aurora-CO-80010/13038055_zpid/,"574 Iola St, Aurora, CO 80010",440000.00,39.742858,-104.821385,"$412,084 ",1959,1,4,2,1900
212,https://www.zillow.com/homedetails/3215-N-York-St-Denver-CO-80205/13305235_zpid/,"3215 N York St, Denver, CO 80205",700000.00,39.728638,-104.913632,"$474,888 ",1908,1,4,3,2255
213,https://www.zillow.com/homedetails/546-Tremolite-Pl-Castle-Rock-CO-80108/108393510_zpid/,"546 Tremolite Pl, Castle Rock, CO 80108",1620000.00,39.42361069,-104.856987,"$1,686,721 ",2013,6,6,7,6558
214,https://www.zillow.com/homedetails/1076-Orion-Way-Castle-Rock-CO-80108/82023041_zpid/,"1076 Orion Way, Castle Rock, CO 80108",725000.00,39.424558,-104.842972,"$664,667 ",2006,3,4,4,3246
215,https://www.zillow.com/homedetails/8292-County-Road-6-Weld-CO-80603/245717681_zpid/,"8292 County Road 6, Weld, CO 80603",750000.00,40.02608109,-104.8962097,"$464,925 ",1919,2,3,3,2747
216,https://www.zillow.com/homedetails/349-S-Kalispell-Way-APT-D-Aurora-CO-80017/13065618_zpid/,"349 S Kalispell Way APT D, Aurora, CO 80017",284900.00,39.71006012,-104.8014908,"$266,727 ",1981,1,2,3,1976
217,https://www.zillow.com/homedetails/1885-Oak-Ave-Boulder-CO-80304/63896800_zpid/,"1885 Oak Ave, Boulder, CO 80304",2300000.00,40.022836,-105.275048,"$2,351,384 ",2004,3,5,5,4433
218,https://www.zillow.com/homedetails/3300-W-Florida-Ave-APT-42-Denver-CO-80219/13366458_zpid/,"3300 W Florida Ave APT 42, Denver, CO 80219",279000.00,39.68854141,-105.0309219,"$285,665 ",1984,2,2,2,1084
219,https://www.zillow.com/homedetails/21074-E-Layton-Ave-Aurora-CO-80015/99645809_zpid/,"21074 E Layton Ave, Aurora, CO 80015",665000.00,39.62865448,-104.7437973,"$615,029 ",2015,3,4,3,3292
220,https://www.zillow.com/homedetails/5079-Miriam-Ln-Parker-CO-80134/13481128_zpid/,"5079 Miriam Ln, Parker, CO 80134",479990.00,39.435151,-104.764876,"$484,093 ",2000,2,4,4,2090
221,https://www.zillow.com/homedetails/3220-Balsam-St-Wheat-Ridge-CO-80033/13739524_zpid/,"3220 Balsam St, Wheat Ridge, CO 80033",690000.00,39.76247025,-105.0885162,"$732,463 ",1952,3,4,2,2381
222,https://www.zillow.com/homedetails/3270-W-Conejos-Pl-Denver-CO-80204/251841511_zpid/,"3270 W Conejos Pl, Denver, CO 80204",599000.00,39.776158,-105.020205,"$592,496 ",2016,2,2,3,1220
223,https://www.zillow.com/homedetails/16009-E-Radcliff-Pl-APT-A-Aurora-CO-80015/13106226_zpid/,"16009 E Radcliff Pl APT A, Aurora, CO 80015",279900.00,39.63745499,-104.8023682,"$275,372 ",1980,1,2,1,896
224,https://www.zillow.com/homedetails/5683-S-Zante-Cir-Aurora-CO-80015/54646226_zpid/,"5683 S Zante Cir, Aurora, CO 80015",540000.00,39.638195,-104.742415,"$559,805 ",2003,2,5,5,3196
225,https://www.zillow.com/homedetails/3629-W-26th-Ave-Denver-CO-80211/13314666_zpid/,"3629 W 26th Ave, Denver, CO 80211",725000.00,39.776158,-105.020205,"$711,785 ",1915,2,3,2,1642
226,https://www.zillow.com/homedetails/993-S-Zeno-Way-Aurora-CO-80017/13064197_zpid/,"993 S Zeno Way, Aurora, CO 80017",330000.00,39.70091629,-104.7730942,"$325,996 ",1984,0,3,2,1626
227,https://www.zillow.com/homedetails/373-Garfield-St-Denver-CO-80206/13348123_zpid/,"373 Garfield St, Denver, CO 80206",4900000.00,39.72229767,-104.9440994,"$4,491,415 ",2006,3,5,6,8083
228,https://www.zillow.com/homedetails/4518-Swansboro-Ct-Highlands-Ranch-CO-80126/13454423_zpid/,"4518 Swansboro Ct, Highlands Ranch, CO 80126",675000.00,39.54916382,-104.936058,"$721,560 ",1999,3,4,4,3722
229,https://www.zillow.com/homedetails/2348-Hanover-St-Aurora-CO-80010/13018916_zpid/,"2348 Hanover St, Aurora, CO 80010",340000.00,39.75205994,-104.8666992,"$369,088 ",1950,1,2,1,877
230,https://www.zillow.com/homedetails/2753-W-Long-Dr-APT-F-Littleton-CO-80120/13168043_zpid/,"2753 W Long Dr APT F, Littleton, CO 80120",499900.00,39.57767487,-105.0203629,"$529,331 ",1983,2,4,4,2523
231,https://www.zillow.com/homedetails/1322-Tamarac-St-Denver-CO-80220/13389281_zpid/,"1322 Tamarac St, Denver, CO 80220",430000.00,39.73771667,-104.8948517,"$351,548 ",1927,1,3,1,1197
232,https://www.zillow.com/homedetails/7995-E-Mississippi-Ave-APT-G9-Denver-CO-80247/13402434_zpid/,"7995 E Mississippi Ave APT G9, Denver, CO 80247",260000.00,39.69758987,-104.8952484,"$279,171 ",1973,0,2,2,1142
233,https://www.zillow.com/homedetails/22680-Hope-Dale-Ave-Parker-CO-80138/61084795_zpid/,"22680 Hope Dale Ave, Parker, CO 80138",850000.00,39.47314,-104.77385,"$772,644 ",2003,3,5,4,3903
234,https://www.zillow.com/homedetails/4257-S-Naples-Way-Aurora-CO-80013/13099955_zpid/,"4257 S Naples Way, Aurora, CO 80013",435000.00,39.63897705,-104.7969666,"$464,770 ",1983,2,4,3,2141
235,https://www.zillow.com/homedetails/8101-E-Dartmouth-Ave-UNIT-62-Denver-CO-80231/13418316_zpid/,"8101 E Dartmouth Ave UNIT 62, Denver, CO 80231",900000.00,39.66060257,-104.8939133,"$848,860 ",1985,2,6,4,4387
236,https://www.zillow.com/homedetails/11623-Masonville-Dr-Parker-CO-80134/13467612_zpid/,"11623 Masonville Dr, Parker, CO 80134",450000.00,39.52518845,-104.7929688,"$493,145 ",1987,2,4,4,1976
237,https://www.zillow.com/homedetails/2618-S-Logan-St-Denver-CO-80210/13379480_zpid/,"2618 S Logan St, Denver, CO 80210",750000.00,39.6691246,-104.9825058,"$937,949 ",2001,2,3,3,1858
238,https://www.zillow.com/homedetails/7995-E-Mississippi-Ave-APT-G9-Denver-CO-80247/13402434_zpid/,"7995 E Mississippi Ave APT G9, Denver, CO 80247",260000.00,39.69758987,-104.8952484,"$279,171 ",1973,0,2,2,1142
239,https://www.zillow.com/homedetails/24691-E-Park-Crescent-Dr-Aurora-CO-80016/54643987_zpid/,"24691 E Park Crescent Dr, Aurora, CO 80016",725000.00,39.578861,-104.729532,"$764,794 ",2000,3,5,6,4545
240,https://www.zillow.com/homedetails/3092-S-Rosemary-St-Denver-CO-80231/13417828_zpid/,"3092 S Rosemary St, Denver, CO 80231",639000.00,39.66088486,-104.8982925,"$631,945 ",1974,2,3,3,2032
241,https://www.zillow.com/homedetails/5079-Miriam-Ln-Parker-CO-80134/13481128_zpid/,"5079 Miriam Ln, Parker, CO 80134",479990.00,39.435151,-104.764876,"$484,093 ",2000,2,4,4,2090
242,https://www.zillow.com/homedetails/1240-Magnolia-St-Denver-CO-80220/13389844_zpid/,"1240 Magnolia St, Denver, CO 80220",725000.00,39.73654175,-104.9113235,"$732,399 ",1941,3,3,2,1775
243,https://www.zillow.com/homedetails/3775-Osceola-St-Denver-CO-80212/13312153_zpid/,"3775 Osceola St, Denver, CO 80212",700000.00,39.776158,-105.020205,"$914,804 ",1890,0,4,2,2200
244,https://www.zillow.com/homedetails/4075-W-Monmouth-Ave-Denver-CO-80123/13428848_zpid/,"4075 W Monmouth Ave, Denver, CO 80123",535000.00,39.63158,-105.03807,"$533,376 ",1961,1,4,2,2231
245,https://www.zillow.com/homedetails/2635-S-Irving-St-Denver-CO-80219/13380875_zpid/,"2635 S Irving St, Denver, CO 80219",389000.00,39.686134,-105.025035,"$407,951 ",1951,0,3,2,1104
246,https://www.zillow.com/homedetails/11601-Galapago-Ct-Northglenn-CO-80234/12963028_zpid/,"11601 Galapago Ct, Northglenn, CO 80234",589000.00,39.90714264,-104.996315,"$549,586 ",1995,2,4,3,1994
247,https://www.zillow.com/homedetails/17209-E-109th-Ave-Commerce-City-CO-80022/103006015_zpid/,"17209 E 109th Ave, Commerce City, CO 80022",629900.00,39.888411,-104.778983,"$636,959 ",2014,3,4,3,4113
248,https://www.zillow.com/homedetails/12032-Monaco-Dr-Brighton-CO-80602/12949871_zpid/,"12032 Monaco Dr, Brighton, CO 80602",475000.00,39.929754,-104.957702,"$460,462 ",1987,2,4,3,1522
249,https://www.zillow.com/homedetails/2954-E-101st-Ave-Denver-CO-80229/12972265_zpid/,"2954 E 101st Ave, Denver, CO 80229",479000.00,39.880959,-104.931412,"$460,462 ",1986,2,5,4,2566
250,https://www.zillow.com/homedetails/12908-Hudson-Ct-Thornton-CO-80241/12946021_zpid/,"12908 Hudson Ct, Thornton, CO 80241",460000.00,39.93008423,-104.9232712,"$447,364 ",1998,2,2,3,1219
251,https://www.zillow.com/homedetails/11830-Harrison-St-Thornton-CO-80233/12959031_zpid/,"11830 Harrison St, Thornton, CO 80233",250000.00,39.91068649,-104.9407196,"$285,013 ",1978,1,2,1,883
